"id","name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price"
801712530702933120,"Rental unit in Zürich · ★4.70 · 1 bedroom · 1 bed · 1 shared bath","Kreis 2","Enge",47.3541053,8.5263015,"Private room",60
802224120685951488,"Rental unit in Zürich · 2 bedrooms · 3 beds · 2.5 baths","Kreis 6","Unterstrass",47.40151,8.54399,"Entire home/apt",180
802734260987922560,"Rental unit in Zürich · 2 bedrooms · 3 beds · 1.5 baths","Kreis 2","Enge",47.35865,8.52856,"Entire home/apt",280
806507111272226816,"Rental unit in Zürich · ★4.67 · 3 bedrooms · 3 beds · 1.5 baths","Kreis 6","Oberstrass",47.38416,8.54673,"Private room",240
807062808591954944,"Rental unit in Zürich · ★New · 1 bedroom · 2 beds · 1 bath","Kreis 4","Hard",47.3795776308678,8.51834526069828,"Entire home/apt",310
818945524368259968,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 shared bath","Kreis 2","Enge",47.36478,8.53184,"Private room",40
819459667438884224,"Rental unit in Zürich · ★5.0 · 1 bedroom · 2 beds · 1 bath","Kreis 3","Alt-Wiedikon",47.36714,8.52191,"Entire home/apt",119
824289034935505408,"Rental unit in Zürich · 2 bedrooms · 2 beds · 1.5 baths","Kreis 3","Sihlfeld",47.36876,8.52402,"Entire home/apt",170
826559073027703296,"Rental unit in Zürich · ★5.0 · 1 bedroom · 2 beds · 1 bath","Kreis 5","Gewerbeschule",47.37993,8.53743,"Private room",138
827268614586080000,"Rental unit in Zürich · 1 bedroom · 3 beds · 1.5 baths","Kreis 8","Seefeld",47.36109,8.550345,"Entire home/apt",337
835533785705915264,"Rental unit in Zürich · ★4.90 · 1 bedroom · 1 bed · 1 bath","Kreis 1","Hochschulen",47.37686,8.54484,"Entire home/apt",96
835563914603677696,"Rental unit in Zürich · ★4.72 · 1 bedroom · 1 bed · 1 bath","Kreis 1","Rathaus",47.37565,8.54365,"Entire home/apt",129
837512124735705984,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 3","Sihlfeld",47.37215,8.50248,"Entire home/apt",82
841258749433274368,"Home in Zürich · ★New · 1 bedroom · 2 beds · 1 bath","Kreis 10","Höngg",47.4148875,8.4747037,"Entire home/apt",171
849861552079479168,"Rental unit in Zürich · 2 bedrooms · 1 bed · 1 private bath","Kreis 2","Wollishofen",47.3362733,8.531162,"Private room",60
854988263677047936,"Rental unit in Zürich · 3 bedrooms · 3 beds · 1.5 baths","Kreis 7","Hirslanden",47.35847,8.57019,"Entire home/apt",234
855804406873291264,"Rental unit in Zürich · ★4.67 · 1 bedroom · 1 bed · 1 bath","Kreis 3","Sihlfeld",47.37539,8.51585,"Entire home/apt",148
856506414058519680,"Rental unit in Zürich · ★4.83 · 1 bedroom · 1 bed · 1 bath","Kreis 2","Enge",47.35676,8.52755,"Entire home/apt",100
859122441664364032,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 7","Hottingen",47.37643,8.56902,"Entire home/apt",179
859181370326429952,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 8","Weinegg",47.36182,8.55948,"Entire home/apt",137
859259613311079552,"Rental unit in Zürich · 2 bedrooms · 2 beds · 2 baths","Kreis 7","Fluntern",47.38034,8.55649,"Private room",59
859370087727153280,"Rental unit in Zürich · ★4.20 · 1 bedroom · 2 beds · 1 bath","Kreis 3","Sihlfeld",47.37253,8.52036,"Entire home/apt",169
859821205109771520,"Rental unit in Zürich · ★4.80 · 1 bedroom · 1 bed · 1 bath","Kreis 4","Langstrasse",47.37875,8.52806,"Entire home/apt",83
860097895614689152,"Rental unit in Zürich · ★4.50 · 4 bedrooms · 4 beds · 1.5 baths","Kreis 6","Oberstrass",47.38334,8.5465,"Entire home/apt",349
860669329105045888,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath","Kreis 4","Langstrasse",47.3784467,8.5285869,"Private room",120
860726212437483008,"Rental unit in Zürich · 2 bedrooms · 1 bed · 1 shared bath","Kreis 4","Langstrasse",47.3775974,8.5213521,"Private room",70
860823521329212544,"Rental unit in Zürich · ★4.75 · 1 bedroom · 1 bed · 1 bath","Kreis 1","Rathaus",47.37113,8.54444,"Entire home/apt",208
860935262137294464,"Rental unit in Zürich · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths","Kreis 6","Unterstrass",47.39651,8.54006,"Entire home/apt",161
861388734166879872,"Rental unit in Zürich · 4 bedrooms · 4 beds · 1.5 baths","Kreis 6","Oberstrass",47.38168,8.54719,"Entire home/apt",380
861630703845962240,"Rental unit in Zürich · 2 bedrooms · 2 beds · 2 baths","Kreis 10","Wipkingen",47.39264,8.52959,"Entire home/apt",337
862268043573444352,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath","Kreis 12","Hirzenbach",47.40355,8.59002,"Private room",62
862807884166203136,"Rental unit in Zürich · ★4.20 · 1 bedroom · 2 beds · 1 bath","Kreis 1","Hochschulen",47.37706,8.54465,"Entire home/apt",118
863047265628738816,"Rental unit in Zürich · 2 bedrooms · 2 beds · 1 bath","Kreis 7","Hottingen",47.36758,8.55259,"Entire home/apt",252
863550746070873472,"Rental unit in Zürich · ★4.71 · 1 bedroom · 1 bed · 1 bath","Kreis 4","Hard",47.3761995,8.5161349,"Entire home/apt",168
863642024722756608,"Rental unit in Zürich · 1 bedroom · 2 beds · 1.5 baths","Kreis 7","Witikon",47.35723,8.59677,"Entire home/apt",230
863678878036397568,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 7","Hottingen",47.36535,8.55446,"Entire home/apt",77
864237084149344000,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 7","Hirslanden",47.36393,8.56216,"Entire home/apt",120
864284756439316864,"Rental unit in Zürich · 1 bedroom · 1 bed · 2.5 baths","Kreis 8","Seefeld",47.35482,8.55643,"Entire home/apt",105
864392225447162752,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 7","Hottingen",47.3659,8.5565,"Entire home/apt",142
865788389123660544,"Rental unit in Zürich · 1 bedroom · 2 beds · 1 bath","Kreis 4","Langstrasse",47.3804978,8.5277722,"Entire home/apt",130
866687221062174848,"Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 private bath","Kreis 9","Altstetten",47.38491,8.49475,"Private room",90
866764058389012224,"Rental unit in Zürich · ★5.0 · 1 bedroom · 2 beds · 1 bath","Kreis 6","Unterstrass",47.3834969,8.5428054,"Entire home/apt",187
867202081505505024,"Rental unit in Zürich · 1 bedroom · 2 beds · 1 bath","Kreis 2","Enge",47.35774,8.52599,"Entire home/apt",83
867408094929804928,"Rental unit in Zürich · 1 bedroom · 2 beds · 1 bath","Kreis 10","Wipkingen",47.39384,8.52337,"Entire home/apt",121
867945281467255296,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 5","Gewerbeschule",47.38297,8.53005,"Entire home/apt",120
867985670471853312,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 10","Wipkingen",47.3958848,8.5290866,"Entire home/apt",260
869261422741466368,"Rental unit in Zürich · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths","Kreis 1","Lindenhof",47.3703214453622,8.54109026491642,"Entire home/apt",600
870790230345226112,"Rental unit in Zürich · 1 bedroom · 2 beds · 1 shared bath","Kreis 11","Oerlikon",47.40827,8.54511,"Private room",75
870882875774675200,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 10","Wipkingen",47.39166,8.52363,"Entire home/apt",250
871071794845644800,"Rental unit in Zürich · ★4.86 · 1 bedroom · 1 bed · 1 bath","Kreis 4","Hard",47.38056,8.51195,"Entire home/apt",101
871449544161545472,"Home in Zürich · ★New · 3 bedrooms · 3 beds · 2 baths","Kreis 11","Oerlikon",47.40985,8.53198,"Entire home/apt",128
871543363071448704,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 private bath","Kreis 2","Enge",47.35768,8.53445,"Private room",180
871569367098563200,"Rental unit in Zürich · ★4.80 · 1 bedroom · 2 beds · 1 bath","Kreis 4","Werd",47.3723712,8.5240567,"Entire home/apt",107
871729317031123840,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 4","Langstrasse",47.37895,8.5276,"Entire home/apt",160
872330956490378496,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 8","Mühlebach",47.3639145405396,8.55160854756832,"Private room",146
872343712931267328,"Rental unit in Zürich · ★4.70 · 1 bedroom · 1 bed · 1 shared bath","Kreis 8","Mühlebach",47.36381,8.55287,"Private room",105
872422813897923584,"Rental unit in Zürich · ★4.68 · 1 bedroom · 2 beds · 1 bath","Kreis 1","Rathaus",47.3710617,8.5436658,"Entire home/apt",162
872521064940552704,"Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 2 shared baths","Kreis 11","Oerlikon",47.40416,8.55197,"Private room",99
872579357215700224,"Rental unit in Zürich · 1 bedroom · 1 bed · 2 baths","Kreis 1","Rathaus",47.3691,8.54583,"Private room",400
873117844498595712,"Rental unit in Zürich · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths","Kreis 7","Hirslanden",47.3634328,8.5676109,"Entire home/apt",352
873234431584694144,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath","Kreis 11","Affoltern",47.4176527,8.5081659,"Private room",111
873352562306241792,"Rental unit in Zürich · 1 bedroom · 1 bed · 1 private bath","Kreis 11","Affoltern",47.424925758766,8.49932089447975,"Private room",61
873567401515611520,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 3","Friesenberg",47.3651,8.503,"Entire home/apt",179
873724659294392448,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 7","Hottingen",47.3680433,8.5519912,"Entire home/apt",112
874311469779243264,"Rental unit in Zürich · ★4.86 · 1 bedroom · 2 beds · 1 bath","Kreis 4","Langstrasse",47.37457,8.52402,"Entire home/apt",163
874394306908557184,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 9","Altstetten",47.39072,8.48456,"Entire home/apt",120
875181727938208256,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 3","Sihlfeld",47.3711662,8.5154747,"Entire home/apt",124
875927347002417536,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 5","Gewerbeschule",47.3857196,8.5283215,"Entire home/apt",150
875942176620621952,"Rental unit in Zürich · ★New · 1 bedroom · 2 beds · 1 bath","Kreis 8","Seefeld",47.355652242709,8.55427043022258,"Entire home/apt",300
876012602984828928,"Rental unit in Zürich · ★New · 2 bedrooms · 3 beds · 1 bath","Kreis 8","Weinegg",47.3555802,8.5745335,"Entire home/apt",279
876111617817116032,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 4","Werd",47.3698995,8.5271242,"Entire home/apt",146
876233215992279296,"Rental unit in Zürich · ★New · 1 bedroom · 2 beds · 1 bath","Kreis 10","Wipkingen",47.39549,8.52009,"Entire home/apt",110
876637964512870400,"Serviced apartment in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 3","Sihlfeld",47.37548,8.51538,"Entire home/apt",89
876650755170419584,"Serviced apartment in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 3","Sihlfeld",47.37438,8.51514,"Entire home/apt",85
876757020727467520,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 6","Oberstrass",47.38241,8.54486,"Entire home/apt",80
877254808035584128,"Rental unit in Zürich · ★4.87 · 1 bedroom · 2 beds · 1 bath","Kreis 1","Rathaus",47.36954,8.54424,"Entire home/apt",486
877315321143587712,"Rental unit in Zürich · ★4.67 · 4 bedrooms · 4 beds · 1.5 baths","Kreis 6","Oberstrass",47.38301,8.54742,"Entire home/apt",444
877328163266323584,"Rental unit in Zürich · ★5.0 · 4 bedrooms · 4 beds · 1.5 baths","Kreis 6","Oberstrass",47.38312,8.54585,"Entire home/apt",389
877505339234133504,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 shared bath","Kreis 7","Hirslanden",47.3603609,8.5636283,"Private room",61
877983554024971264,"Rental unit in Zürich · ★4.86 · 1 bedroom · 1 bed · 1 bath","Kreis 3","Sihlfeld",47.37319,8.51775,"Entire home/apt",194
878003903876354176,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 6","Unterstrass",47.3866968,8.5431277,"Entire home/apt",191
878026895426691584,"Home in Zürich · ★5.0 · 3 bedrooms · 4 beds · 1.5 baths","Kreis 11","Seebach",47.4200066,8.5504432,"Entire home/apt",199
878154961791610496,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 4","Langstrasse",47.38069,8.53028,"Entire home/apt",230
878281922203565824,"Rental unit in Zürich · ★4.86 · 1 bedroom · 1 bed · 1 bath","Kreis 1","Hochschulen",47.3790539,8.5448612,"Entire home/apt",121
881614901980398848,"Hotel in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 3","Friesenberg",47.3630763,8.4956847,"Private room",476
881622378017787520,"Rental unit in Zürich · ★New · 3 bedrooms · 2 beds · 1.5 baths","Kreis 8","Weinegg",47.36142,8.55964,"Entire home/apt",181
881652033660018688,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 1","Lindenhof",47.3721584097943,8.54158421333731,"Entire home/apt",198
881690290835335168,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 9","Altstetten",47.3805022,8.4798123,"Entire home/apt",90
882326247270961792,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 4","Hard",47.38786,8.49937,"Entire home/apt",98
882775888645009408,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 8","Seefeld",47.36069,8.54926,"Entire home/apt",144
883040856415199104,"Rental unit in Zürich · ★4.33 · 1 bedroom · 2 beds · 1 bath","Kreis 4","Langstrasse",47.37676,8.52864,"Entire home/apt",240
883170711877938176,"Home in Zürich · ★4.89 · 1 bedroom · 1 bed · 1.5 baths","Kreis 2","Leimbach",47.3235,8.51404,"Private room",80
883436334855186432,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 4","Werd",47.37313,8.5239,"Entire home/apt",190
883668321937290368,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 5","Gewerbeschule",47.38688,8.52651,"Entire home/apt",188
883752842761390208,"Rental unit in Zürich · ★4.50 · Studio · 1 bed · 1 bath","Kreis 6","Unterstrass",47.3825585,8.5442055,"Entire home/apt",149
883822562499681152,"Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath","Kreis 6","Unterstrass",47.3825585,8.5442055,"Entire home/apt",178
883840255220390784,"Rental unit in Zürich · ★4.80 · 1 bedroom · 1 bed · 1 bath","Kreis 6","Unterstrass",47.3825585,8.5442055,"Entire home/apt",179
884481719432232192,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 3","Sihlfeld",47.37094,8.51785,"Entire home/apt",93
884511997103146496,"Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 1 bath","Kreis 7","Hottingen",47.36627,8.5517,"Entire home/apt",239
884584907016941440,"Rental unit in Zürich · ★New · 2 bedrooms · 2 beds · 1 bath","Kreis 6","Oberstrass",47.380567151113,8.54812217672118,"Entire home/apt",163
885227334071225728,"Rental unit in Zürich · ★New · 1 bedroom · 1 shared bath","Kreis 7","Witikon",47.35897,8.58976,"Private room",88
885331914157039744,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 8","Mühlebach",47.36534,8.55028,"Entire home/apt",250
885426274985311616,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 8","Seefeld",47.35653,8.55518,"Entire home/apt",270
885447819843460224,"Rental unit in Zürich · ★New · 1 bedroom · 2 beds · 1 bath","Kreis 9","Albisrieden",47.3738337,8.4858364,"Entire home/apt",191
886060835893189376,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 11","Seebach",47.41602,8.54789,"Entire home/apt",75
886201861685355008,"Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 3","Sihlfeld",47.3805532,8.5029223,"Entire home/apt",80
886961492581790336,"Rental unit in Zürich · ★New · 3 bedrooms · 2 beds · 2 baths","Kreis 4","Hard",47.38001,8.51652,"Entire home/apt",135
887323336908333568,"Rental unit in Zürich · ★New · 1 bedroom · 2 beds · 1 bath","Kreis 9","Albisrieden",47.36672,8.49436,"Entire home/apt",109
887355391301981824,"Condo in Zürich · ★5.0 · 1 bedroom · 1 bed · 1.5 baths","Kreis 11","Seebach",47.4149569,8.5489416,"Private room",96
888099159183228160,"Rental unit in Zürich · ★4.60 · 1 bedroom · 4 beds · 1 bath","Kreis 4","Werd",47.37182,8.52876,"Entire home/apt",189
888275394125377280,"Rental unit in Zürich · ★4.75 · 1 bedroom · 1 bed · 1 bath","Kreis 3","Sihlfeld",47.37087,8.51501,"Entire home/apt",152
888309544518575744,"Rental unit in Zürich · ★New · Studio · 1 bed · 1 bath","Kreis 8","Weinegg",47.35625,8.57219,"Entire home/apt",156
888340297679251712,"Rental unit in Zürich · ★New · Studio · 1 bed · 1 bath","Kreis 8","Weinegg",47.35741,8.57207,"Entire home/apt",75
888340299922627584,"Rental unit in Zürich · ★New · Studio · 1 bed · 1 bath","Kreis 8","Weinegg",47.35668,8.5718,"Entire home/apt",80
888340313344548096,"Rental unit in Zürich · ★New · Studio · 1 bed · 1 bath","Kreis 8","Weinegg",47.35666,8.57191,"Entire home/apt",155
888340634386991744,"Rental unit in Zürich · ★New · Studio · 1 bed · 1 bath","Kreis 8","Weinegg",47.35672,8.57324,"Entire home/apt",81
888340640432401792,"Rental unit in Zürich · ★New · Studio · 1 bed · 1 bath","Kreis 8","Weinegg",47.35749,8.5722,"Entire home/apt",80
888340678306710528,"Rental unit in Zürich · ★New · Studio · 1 bed · 1 bath","Kreis 8","Weinegg",47.35639,8.57387,"Entire home/apt",151
888341691372485120,"Rental unit in Zürich · ★New · Studio · 1 bed · 1 bath","Kreis 7","Hirslanden",47.35764,8.57358,"Entire home/apt",155
888341905942818048,"Rental unit in Zürich · ★New · Studio · 1 bed · 1 bath","Kreis 8","Weinegg",47.35772,8.57245,"Entire home/apt",155
888341946665996544,"Rental unit in Zürich · ★New · Studio · 1 bed · 1 bath","Kreis 8","Weinegg",47.35638,8.57342,"Entire home/apt",78
888473294224490624,"Rental unit in Zürich · ★4.75 · 3 bedrooms · 3 beds · 1 bath","Kreis 4","Langstrasse",47.3802674637639,8.5282039269805,"Entire home/apt",379
888820811126632960,"Hotel in Zürich · ★New · 1 bedroom · 1 bed · 1 bath","Kreis 3","Friesenberg",47.36527,8.50233,"Private room",277
889006772248290944,"Townhouse in Zürich · ★New · 1 bedroom · 1 bed · 1 shared bath","Kreis 9","Altstetten",47.38483,8.49756,"Private room",264
889008702257558016,"Place to stay in Zürich · ★4.20 · 1 bedroom · 1 bed · Shared half-bath","Kreis 4","Langstrasse",47.3766229,8.524558,"Private room",48
889075737863900288,"Rental unit in Zürich · ★New · Studio · 1 bed · 1 bath","Kreis 7","Hirslanden",47.35769,8.57401,"Entire home/apt",75
